millis,batt,temp,A2,A3,maxWriteTime,minFifoFree,maxFifoUsed,maxOverruns,gpsOnFlag,unusedStack1,unusedStackIdle,index,t
1801377.0,4.13,22.6,20.0,73.0,2.0,0.0,0.0,38.0,61.0,,,177809.0,1467776932.99
1811378.0,4.13,22.6,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,178810.0,1467776943.0
1821378.0,4.13,22.3,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,179811.0,1467776953.0
1831376.0,4.13,22.3,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,180812.0,1467776962.99
1841377.0,4.06,22.6,21.0,73.0,2.0,0.0,1.0,38.0,61.0,,,181817.0,1467776973.0
1851377.0,4.11,22.6,33.0,71.0,4.0,0.0,1.0,38.0,61.0,,,182839.0,1467776983.0
1861378.0,4.11,22.6,19.0,71.0,4.0,0.0,1.0,38.0,61.0,,,183870.0,1467776993.0
1871378.0,4.11,22.3,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,184892.0,1467777003.0
1881380.0,4.1,22.6,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,185893.0,1467777013.0
1891377.0,4.13,22.3,23.0,72.0,3.0,0.0,0.0,38.0,61.0,,,186894.0,1467777023.0
1901377.0,4.11,22.3,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,187895.0,1467777033.0
1911377.0,4.15,22.9,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,188896.0,1467777043.0
1921378.0,4.13,22.6,21.0,73.0,2.0,0.0,0.0,38.0,61.0,,,189897.0,1467777053.0
1931378.0,4.13,22.3,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,190898.0,1467777063.0
1941377.0,4.15,22.3,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,191899.0,1467777073.0
1951377.0,4.13,22.3,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,192900.0,1467777083.0
1961377.0,4.13,22.3,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,193901.0,1467777093.0
1971378.0,4.11,22.3,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,194902.0,1467777103.0
1981378.0,4.13,22.6,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,195903.0,1467777113.0
1991376.0,4.11,22.3,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,196904.0,1467777123.0
2001377.0,4.11,22.6,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,197905.0,1467777133.0
2011377.0,4.13,22.6,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,198906.0,1467777143.0
2021378.0,4.13,22.3,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,199907.0,1467777153.0
2031378.0,4.13,22.6,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,200908.0,1467777163.0
2041376.0,4.13,22.3,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,201909.0,1467777173.0
2051377.0,4.11,22.6,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,202910.0,1467777183.0
2061377.0,4.13,22.6,22.0,73.0,2.0,0.0,0.0,38.0,61.0,,,203911.0,1467777193.0
2071377.0,4.11,22.3,21.0,73.0,2.0,0.0,0.0,38.0,61.0,,,204912.0,1467777203.0
2081378.0,4.15,22.3,21.0,73.0,2.0,0.0,0.0,38.0,61.0,,,205913.0,1467777213.0
2091378.0,4.11,22.6,20.0,73.0,2.0,0.0,0.0,38.0,61.0,,,206914.0,1467777223.0
2101377.0,4.13,22.3,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,207915.0,1467777233.0
2111377.0,4.13,22.6,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,208916.0,1467777243.0
2121377.0,4.13,22.3,20.0,73.0,2.0,0.0,0.0,38.0,61.0,,,209917.0,1467777253.0
2131378.0,4.13,22.3,21.0,73.0,2.0,0.0,0.0,38.0,61.0,,,210918.0,1467777263.0
2141378.0,4.11,21.9,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,211919.0,1467777273.0
2151380.0,4.11,22.6,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,212920.0,1467777283.01
2161377.0,4.11,22.6,23.0,72.0,3.0,0.0,0.0,38.0,61.0,,,213921.0,1467777293.0
2171377.0,4.13,22.3,20.0,73.0,2.0,0.0,0.0,38.0,61.0,,,214922.0,1467777303.0
2181378.0,4.13,22.3,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,215923.0,1467777313.01
2191378.0,4.13,22.6,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,216924.0,1467777323.01
2201376.0,4.13,22.3,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,217925.0,1467777333.0
2211377.0,4.13,22.6,31.0,71.0,4.0,0.0,0.0,38.0,61.0,,,218926.0,1467777343.01
2221377.0,4.11,22.3,20.0,73.0,2.0,0.0,0.0,38.0,61.0,,,219927.0,1467777353.01
2231377.0,4.1,22.3,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,220928.0,1467777363.01
2241378.0,4.13,21.9,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,221929.0,1467777373.01
2251378.0,4.13,21.9,20.0,73.0,2.0,0.0,0.0,38.0,61.0,,,222930.0,1467777383.01
2261377.0,4.13,21.9,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,223931.0,1467777393.01
2271377.0,4.11,21.9,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,224932.0,1467777403.01
2281377.0,4.13,22.3,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,225933.0,1467777413.01
2291378.0,4.13,22.3,21.0,73.0,2.0,0.0,0.0,38.0,61.0,,,226934.0,1467777423.01
2301378.0,4.13,22.3,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,227935.0,1467777433.01
2311376.0,4.13,22.3,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,228936.0,1467777443.01
2321377.0,4.15,22.3,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,229937.0,1467777453.01
2331377.0,4.13,22.3,22.0,72.0,3.0,0.0,0.0,38.0,61.0,,,230938.0,1467777463.01
2341378.0,4.13,21.9,21.0,73.0,2.0,0.0,0.0,38.0,61.0,,,231939.0,1467777473.01
2351378.0,4.13,22.3,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,232940.0,1467777483.01
2361376.0,4.13,22.3,22.0,72.0,3.0,0.0,0.0,38.0,61.0,,,233941.0,1467777493.01
2371377.0,4.13,21.9,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,234942.0,1467777503.01
2381377.0,4.11,22.3,21.0,73.0,2.0,0.0,0.0,38.0,61.0,,,235943.0,1467777513.01
2391377.0,4.13,22.3,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,236944.0,1467777523.01
2401378.0,4.13,22.3,21.0,73.0,2.0,0.0,0.0,38.0,61.0,,,237945.0,1467777533.01
2411378.0,4.13,22.3,18.0,73.0,2.0,0.0,0.0,38.0,61.0,,,238946.0,1467777543.01
2421381.0,4.1,22.3,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,239947.0,1467777553.02
2431377.0,4.11,22.3,23.0,72.0,3.0,0.0,0.0,38.0,61.0,,,240948.0,1467777563.01
2441377.0,4.13,21.9,20.0,73.0,2.0,0.0,0.0,38.0,61.0,,,241949.0,1467777573.01
2451378.0,4.13,22.3,19.0,73.0,2.0,0.0,0.0,38.0,61.0,,,242950.0,1467777583.01
